"year";"plot";"focal";"neighbour";"magnitude"
2015;2;"CETE";"POMA";0,0159206351617244
2016;2;"CETE";"POMA";NA
2017;2;"CETE";"POMA";0,00452550882818207
2018;2;"CETE";"POMA";0,00355485000031096
2019;2;"CETE";"POMA";0,00404750034243262
2020;2;"CETE";"POMA";0,00385182758859688
2021;2;"CETE";"POMA";0,00354972174899475
2015;3;"CETE";"POMA";-0,0699123110064094
2016;3;"CETE";"POMA";NA
2017;3;"CETE";"POMA";0,000474597490033424
2018;3;"CETE";"POMA";0,0018225706793765
2019;3;"CETE";"POMA";NA
2020;3;"CETE";"POMA";0,00293103695866973
2021;3;"CETE";"POMA";-0,00690667295603039
2015;4;"CETE";"POMA";NA
2016;4;"CETE";"POMA";NA
2017;4;"CETE";"POMA";NA
2018;4;"CETE";"POMA";NA
2019;4;"CETE";"POMA";0,00241239760208085
2020;4;"CETE";"POMA";-0,00201886216625006
2021;4;"CETE";"POMA";-0,00193338799393346
2015;5;"CETE";"POMA";NA
2016;5;"CETE";"POMA";-0,00114038850129965
2017;5;"CETE";"POMA";-0,0136687675063638
2018;5;"CETE";"POMA";NA
2019;5;"CETE";"POMA";0,00275658865256758
2020;5;"CETE";"POMA";-0,00715228179791843
2021;5;"CETE";"POMA";-0,00103598536513585
2015;6;"CETE";"POMA";NA
2016;6;"CETE";"POMA";NA
2017;6;"CETE";"POMA";NA
2018;6;"CETE";"POMA";NA
2019;6;"CETE";"POMA";0,00183589443609359
2020;6;"CETE";"POMA";-0,000501787453157145
2021;6;"CETE";"POMA";-0,000445825069045703
2015;7;"CETE";"POMA";NA
2016;7;"CETE";"POMA";NA
2017;7;"CETE";"POMA";NA
2018;7;"CETE";"POMA";NA
2019;7;"CETE";"POMA";-0,00339427631317045
2020;7;"CETE";"POMA";-0,00765591321354013
2021;7;"CETE";"POMA";0,00137781276678948
2015;8;"CETE";"POMA";NA
2016;8;"CETE";"POMA";NA
2017;8;"CETE";"POMA";NA
2018;8;"CETE";"POMA";NA
2019;8;"CETE";"POMA";-0,00429414029819149
2020;8;"CETE";"POMA";-0,00637313809971754
2021;8;"CETE";"POMA";0,00276182351031024
2015;9;"CETE";"POMA";NA
2016;9;"CETE";"POMA";0,00352002694701784
2017;9;"CETE";"POMA";NA
2018;9;"CETE";"POMA";NA
2019;9;"CETE";"POMA";NA
2020;9;"CETE";"POMA";-0,00114668421879408
2021;9;"CETE";"POMA";0,00180317623067243
2015;1;"CHFU";"POMA";-0,00350733206546433
2016;1;"CHFU";"POMA";NA
2017;1;"CHFU";"POMA";-0,00239743258168906
2018;1;"CHFU";"POMA";NA
2019;1;"CHFU";"POMA";-0,0042451488536932
2020;1;"CHFU";"POMA";3,70068284300125e-09
2021;1;"CHFU";"POMA";0,00396177402856555
2015;2;"CHFU";"POMA";-0,00705992830768103
2016;2;"CHFU";"POMA";NA
2017;2;"CHFU";"POMA";0,00307788244899735
2018;2;"CHFU";"POMA";NA
2019;2;"CHFU";"POMA";-0,00349083552840818
2020;2;"CHFU";"POMA";0,00486256101865914
2021;2;"CHFU";"POMA";0,00228248367488999
2015;3;"CHFU";"POMA";0,00490578805319208
2016;3;"CHFU";"POMA";NA
2017;3;"CHFU";"POMA";0,00881959404180768
2018;3;"CHFU";"POMA";NA
2019;3;"CHFU";"POMA";-0,00393853769176181
2020;3;"CHFU";"POMA";0,00654262794684334
2021;3;"CHFU";"POMA";0,00443073594100755
2015;4;"CHFU";"POMA";0,0317042044502753
2016;4;"CHFU";"POMA";NA
2017;4;"CHFU";"POMA";0,00373946343528532
2018;4;"CHFU";"POMA";NA
2019;4;"CHFU";"POMA";-0,0209542365829136
2020;4;"CHFU";"POMA";0,00792266424574205
2021;4;"CHFU";"POMA";0,0017482983982554
2015;5;"CHFU";"POMA";-0,00479409112890476
2016;5;"CHFU";"POMA";NA
2017;5;"CHFU";"POMA";0,0067466974459079
2018;5;"CHFU";"POMA";NA
2019;5;"CHFU";"POMA";-0,00580226993162142
2020;5;"CHFU";"POMA";0,00704336994932411
2021;5;"CHFU";"POMA";-0,00178293202199245
2015;6;"CHFU";"POMA";0,0224065395373731
2016;6;"CHFU";"POMA";NA
2017;6;"CHFU";"POMA";-0,00212017995399007
2018;6;"CHFU";"POMA";NA
2019;6;"CHFU";"POMA";-0,0189808812639179
2020;6;"CHFU";"POMA";NA
2021;6;"CHFU";"POMA";-0,00013934716800262
2015;7;"CHFU";"POMA";NA
2016;7;"CHFU";"POMA";NA
2017;7;"CHFU";"POMA";NA
2018;7;"CHFU";"POMA";NA
2019;7;"CHFU";"POMA";-0,00311132721703529
2020;7;"CHFU";"POMA";0,0469111498386267
2021;7;"CHFU";"POMA";-0,00606119805937329
2015;8;"CHFU";"POMA";NA
2016;8;"CHFU";"POMA";NA
2017;8;"CHFU";"POMA";NA
2018;8;"CHFU";"POMA";NA
2019;8;"CHFU";"POMA";-0,00537115576115438
2020;8;"CHFU";"POMA";0,0162824770073984
2021;8;"CHFU";"POMA";0,0125801662350382
2015;9;"CHFU";"POMA";NA
2016;9;"CHFU";"POMA";NA
2017;9;"CHFU";"POMA";NA
2018;9;"CHFU";"POMA";NA
2019;9;"CHFU";"POMA";-0,000873817040907589
2020;9;"CHFU";"POMA";0,015720734269544
2021;9;"CHFU";"POMA";0,0132148979659927
2015;1;"CHMI";"POMA";-0,0755773909740577
2016;1;"CHMI";"POMA";NA
2017;1;"CHMI";"POMA";0,000423510287222582
2018;1;"CHMI";"POMA";NA
2019;1;"CHMI";"POMA";NA
2020;1;"CHMI";"POMA";-0,00281897906261923
2021;1;"CHMI";"POMA";NA
2015;2;"CHMI";"POMA";0,0717846468492497
2016;2;"CHMI";"POMA";NA
2017;2;"CHMI";"POMA";-0,000884695392734276
2018;2;"CHMI";"POMA";NA
2019;2;"CHMI";"POMA";0,00455807017649056
2020;2;"CHMI";"POMA";-0,00113744263911436
2021;2;"CHMI";"POMA";-0,000850063603181051
2015;3;"CHMI";"POMA";0,00213950518226543
2016;3;"CHMI";"POMA";-0,000866494920648274
2017;3;"CHMI";"POMA";-0,04487533421622
2018;3;"CHMI";"POMA";0,00678669052950676
2019;3;"CHMI";"POMA";NA
2020;3;"CHMI";"POMA";-0,00811452837250326
2021;3;"CHMI";"POMA";-0,00227550595673098
2015;4;"CHMI";"POMA";NA
2016;4;"CHMI";"POMA";NA
2017;4;"CHMI";"POMA";NA
2018;4;"CHMI";"POMA";NA
2019;4;"CHMI";"POMA";NA
2020;4;"CHMI";"POMA";NA
2021;4;"CHMI";"POMA";-0,00508674004478475
2015;5;"CHMI";"POMA";NA
2016;5;"CHMI";"POMA";NA
2017;5;"CHMI";"POMA";NA
2018;5;"CHMI";"POMA";NA
2019;5;"CHMI";"POMA";NA
2020;5;"CHMI";"POMA";NA
2021;5;"CHMI";"POMA";-0,00572698411716213
2015;6;"CHMI";"POMA";NA
2016;6;"CHMI";"POMA";NA
2017;6;"CHMI";"POMA";NA
2018;6;"CHMI";"POMA";NA
2019;6;"CHMI";"POMA";NA
2020;6;"CHMI";"POMA";NA
2021;6;"CHMI";"POMA";NA
2015;7;"CHMI";"POMA";NA
2016;7;"CHMI";"POMA";0,00729048379550913
2017;7;"CHMI";"POMA";NA
2018;7;"CHMI";"POMA";NA
2019;7;"CHMI";"POMA";-0,0946744802736852
2020;7;"CHMI";"POMA";NA
2021;7;"CHMI";"POMA";0,00326326684115801
2015;8;"CHMI";"POMA";NA
2016;8;"CHMI";"POMA";-0,00159494016388553
2017;8;"CHMI";"POMA";NA
2018;8;"CHMI";"POMA";NA
2019;8;"CHMI";"POMA";NA
2020;8;"CHMI";"POMA";NA
2021;8;"CHMI";"POMA";NA
2015;9;"CHMI";"POMA";NA
2016;9;"CHMI";"POMA";NA
2017;9;"CHMI";"POMA";NA
2018;9;"CHMI";"POMA";NA
2019;9;"CHMI";"POMA";NA
2020;9;"CHMI";"POMA";-0,00554357664486187
2021;9;"CHMI";"POMA";-0,00404216623455435
2015;1;"HOMA";"POMA";0,00082103874719286
2016;1;"HOMA";"POMA";0,000146342947210887
2017;1;"HOMA";"POMA";0,000166081463311785
2018;1;"HOMA";"POMA";0,000132008129848984
2019;1;"HOMA";"POMA";-1,31102187136016e-05
2020;1;"HOMA";"POMA";0,000602015348231868
2021;1;"HOMA";"POMA";0,000266780422233504
2015;2;"HOMA";"POMA";-0,00227496607883674
2016;2;"HOMA";"POMA";-0,00138501036085117
2017;2;"HOMA";"POMA";-0,00032621509305084
2018;2;"HOMA";"POMA";0,000203797588802473
2019;2;"HOMA";"POMA";-0,000150516032673675
2020;2;"HOMA";"POMA";-0,000236296483599457
2021;2;"HOMA";"POMA";-0,000235829801037391
2015;3;"HOMA";"POMA";-0,00284742154759935
2016;3;"HOMA";"POMA";0,000220850178627233
2017;3;"HOMA";"POMA";0,00559831854791304
2018;3;"HOMA";"POMA";0,000758613031605725
2019;3;"HOMA";"POMA";-3,90769970446509e-05
2020;3;"HOMA";"POMA";0,000995587476623392
2021;3;"HOMA";"POMA";0,000530284381327344
2015;4;"HOMA";"POMA";NA
2016;4;"HOMA";"POMA";0,00020689251307903
2017;4;"HOMA";"POMA";0,00118780189500723
2018;4;"HOMA";"POMA";-4,27218638110749e-05
2019;4;"HOMA";"POMA";0,000204127806944067
2020;4;"HOMA";"POMA";0,000708180887969945
2021;4;"HOMA";"POMA";0,000953682939169872
2015;5;"HOMA";"POMA";NA
2016;5;"HOMA";"POMA";-1,08336129612671e-05
2017;5;"HOMA";"POMA";-0,000154262974092305
2018;5;"HOMA";"POMA";-0,000217983030881477
2019;5;"HOMA";"POMA";0,000260457336342361
2020;5;"HOMA";"POMA";0,00105400211067558
2021;5;"HOMA";"POMA";0,000564437847781979
2015;6;"HOMA";"POMA";0,00290447123699104
2016;6;"HOMA";"POMA";0,000341908856363923
2017;6;"HOMA";"POMA";-0,00217869616305853
2018;6;"HOMA";"POMA";0,000492952141829948
2019;6;"HOMA";"POMA";0,000140539328347249
2020;6;"HOMA";"POMA";NA
2021;6;"HOMA";"POMA";0,000431750178340629
2015;7;"HOMA";"POMA";0,00142734218240752
2016;7;"HOMA";"POMA";0,00170842758297498
2017;7;"HOMA";"POMA";NA
2018;7;"HOMA";"POMA";NA
2019;7;"HOMA";"POMA";-1,35153994176489e-05
2020;7;"HOMA";"POMA";0,00388837292962684
2021;7;"HOMA";"POMA";0,000632417235609668
2015;8;"HOMA";"POMA";0,00262120230263475
2016;8;"HOMA";"POMA";-0,00115261831102012
2017;8;"HOMA";"POMA";NA
2018;8;"HOMA";"POMA";NA
2019;8;"HOMA";"POMA";6,08468612425599e-05
2020;8;"HOMA";"POMA";0,001358526248079
2021;8;"HOMA";"POMA";0,00109907914568718
2015;9;"HOMA";"POMA";NA
2016;9;"HOMA";"POMA";0,000138465423938999
2017;9;"HOMA";"POMA";NA
2018;9;"HOMA";"POMA";NA
2019;9;"HOMA";"POMA";0,000149789434379014
2020;9;"HOMA";"POMA";NA
2021;9;"HOMA";"POMA";0,00140463554326554
2015;1;"LEMA";"POMA";-0,000482592340335216
2016;1;"LEMA";"POMA";0,00729316609505373
2017;1;"LEMA";"POMA";0,0016685471561313
2018;1;"LEMA";"POMA";-0,000692811547952944
2019;1;"LEMA";"POMA";-0,00172829138936487
2020;1;"LEMA";"POMA";-0,000491131456717881
2021;1;"LEMA";"POMA";0,00102118065017572
2015;2;"LEMA";"POMA";0,00154422746599645
2016;2;"LEMA";"POMA";0,000726819682107495
2017;2;"LEMA";"POMA";-7,98827721708049e-05
2018;2;"LEMA";"POMA";0,00207221536905866
2019;2;"LEMA";"POMA";-0,0011092783325649
2020;2;"LEMA";"POMA";-0,000363590527799878
2021;2;"LEMA";"POMA";-0,000152211981921347
2015;3;"LEMA";"POMA";0,000128761222347552
2016;3;"LEMA";"POMA";0,000846578184979138
2017;3;"LEMA";"POMA";0,000294748366908641
2018;3;"LEMA";"POMA";0,000922427554131569
2019;3;"LEMA";"POMA";0,000205421486471363
2020;3;"LEMA";"POMA";0,000743880570665532
2021;3;"LEMA";"POMA";0,000756835541776202
2015;4;"LEMA";"POMA";0,00389837273879795
2016;4;"LEMA";"POMA";0,000370208595652504
2017;4;"LEMA";"POMA";0,000410224638365236
2018;4;"LEMA";"POMA";NA
2019;4;"LEMA";"POMA";0,000516417389697955
2020;4;"LEMA";"POMA";0,000793899250779929
2021;4;"LEMA";"POMA";0,0003813170425255
2015;5;"LEMA";"POMA";-0,000202237022194626
2016;5;"LEMA";"POMA";0,000426894339929315
2017;5;"LEMA";"POMA";0,00166322835484646
2018;5;"LEMA";"POMA";NA
2019;5;"LEMA";"POMA";0,000539403833412749
2020;5;"LEMA";"POMA";0,00152452828010914
2021;5;"LEMA";"POMA";0,00124741916124896
2015;6;"LEMA";"POMA";0,00169091549639215
2016;6;"LEMA";"POMA";0,000809080793575374
2017;6;"LEMA";"POMA";0,000736374313412126
2018;6;"LEMA";"POMA";NA
2019;6;"LEMA";"POMA";-0,00392360063712478
2020;6;"LEMA";"POMA";NA
2021;6;"LEMA";"POMA";0,00122293167275384
2015;7;"LEMA";"POMA";NA
2016;7;"LEMA";"POMA";-0,00396058632367134
2017;7;"LEMA";"POMA";NA
2018;7;"LEMA";"POMA";NA
2019;7;"LEMA";"POMA";-0,00346422741056522
2020;7;"LEMA";"POMA";0,00175353001628513
2021;7;"LEMA";"POMA";0,000408875880388217
2015;8;"LEMA";"POMA";NA
2016;8;"LEMA";"POMA";0,00332449023622836
2017;8;"LEMA";"POMA";NA
2018;8;"LEMA";"POMA";NA
2019;8;"LEMA";"POMA";0,00173148024352007
2020;8;"LEMA";"POMA";0,00310711442904973
2021;8;"LEMA";"POMA";-0,000200411094552579
2015;9;"LEMA";"POMA";NA
2016;9;"LEMA";"POMA";0,000826387207299109
2017;9;"LEMA";"POMA";NA
2018;9;"LEMA";"POMA";NA
2019;9;"LEMA";"POMA";0,00575727574625913
2020;9;"LEMA";"POMA";0,00171171306563001
2021;9;"LEMA";"POMA";0,00229430074932415
2015;1;"MEEL";"POMA";0,0250945158818383
2016;1;"MEEL";"POMA";0,00326116361435936
2017;1;"MEEL";"POMA";NA
2018;1;"MEEL";"POMA";NA
2019;1;"MEEL";"POMA";0,00162421456719371
2020;1;"MEEL";"POMA";NA
2021;1;"MEEL";"POMA";NA
2015;2;"MEEL";"POMA";0,026954452843082
2016;2;"MEEL";"POMA";-0,00191048397346165
2017;2;"MEEL";"POMA";0,00358048348644429
2018;2;"MEEL";"POMA";NA
2019;2;"MEEL";"POMA";-0,000410234919954252
2020;2;"MEEL";"POMA";NA
2021;2;"MEEL";"POMA";-0,000225740506213606
2015;3;"MEEL";"POMA";-0,000659697535046499
2016;3;"MEEL";"POMA";NA
2017;3;"MEEL";"POMA";NA
2018;3;"MEEL";"POMA";NA
2019;3;"MEEL";"POMA";NA
2020;3;"MEEL";"POMA";NA
2021;3;"MEEL";"POMA";NA
2015;4;"MEEL";"POMA";NA
2016;4;"MEEL";"POMA";2,55156792136961e-05
2017;4;"MEEL";"POMA";NA
2018;4;"MEEL";"POMA";NA
2019;4;"MEEL";"POMA";NA
2020;4;"MEEL";"POMA";NA
2021;4;"MEEL";"POMA";NA
2015;5;"MEEL";"POMA";NA
2016;5;"MEEL";"POMA";-0,00241198948987565
2017;5;"MEEL";"POMA";NA
2018;5;"MEEL";"POMA";NA
2019;5;"MEEL";"POMA";-0,007069034489162
2020;5;"MEEL";"POMA";NA
2021;5;"MEEL";"POMA";0,00376765634520683
2015;6;"MEEL";"POMA";0,00116416633556626
2016;6;"MEEL";"POMA";0,00301292585156183
2017;6;"MEEL";"POMA";NA
2018;6;"MEEL";"POMA";NA
2019;6;"MEEL";"POMA";NA
2020;6;"MEEL";"POMA";NA
2021;6;"MEEL";"POMA";NA
2015;7;"MEEL";"POMA";NA
2016;7;"MEEL";"POMA";0,0442025448260962
2017;7;"MEEL";"POMA";NA
2018;7;"MEEL";"POMA";NA
2019;7;"MEEL";"POMA";NA
2020;7;"MEEL";"POMA";NA
2021;7;"MEEL";"POMA";NA
2015;8;"MEEL";"POMA";NA
2016;8;"MEEL";"POMA";0,0502686378465255
2017;8;"MEEL";"POMA";NA
2018;8;"MEEL";"POMA";NA
2019;8;"MEEL";"POMA";NA
2020;8;"MEEL";"POMA";NA
2021;8;"MEEL";"POMA";NA
2015;9;"MEEL";"POMA";NA
2016;9;"MEEL";"POMA";NA
2017;9;"MEEL";"POMA";NA
2018;9;"MEEL";"POMA";NA
2019;9;"MEEL";"POMA";NA
2020;9;"MEEL";"POMA";NA
2021;9;"MEEL";"POMA";NA
2015;1;"MESU";"POMA";0,0105896442718684
2016;1;"MESU";"POMA";0,001295294652856
2017;1;"MESU";"POMA";-0,000230848668159052
2018;1;"MESU";"POMA";NA
2019;1;"MESU";"POMA";0,000180545512496276
2020;1;"MESU";"POMA";NA
2021;1;"MESU";"POMA";0,000499405104957533
2015;2;"MESU";"POMA";-0,0467892448825158
2016;2;"MESU";"POMA";0,00167508593790173
2017;2;"MESU";"POMA";4,88783378280464e-05
2018;2;"MESU";"POMA";NA
2019;2;"MESU";"POMA";0,000518562404063403
2020;2;"MESU";"POMA";NA
2021;2;"MESU";"POMA";-0,000209298635864094
2015;3;"MESU";"POMA";0,0276626245745379
2016;3;"MESU";"POMA";-0,000206102451696225
2017;3;"MESU";"POMA";7,23725213728545e-05
2018;3;"MESU";"POMA";NA
2019;3;"MESU";"POMA";0,00031162484389895
2020;3;"MESU";"POMA";NA
2021;3;"MESU";"POMA";0,00023812030718703
2015;4;"MESU";"POMA";NA
2016;4;"MESU";"POMA";0,00179602893248611
2017;4;"MESU";"POMA";NA
2018;4;"MESU";"POMA";NA
2019;4;"MESU";"POMA";0,000848554272564249
2020;4;"MESU";"POMA";NA
2021;4;"MESU";"POMA";0,000856747240703517
2015;5;"MESU";"POMA";NA
2016;5;"MESU";"POMA";0,00114030295246275
2017;5;"MESU";"POMA";NA
2018;5;"MESU";"POMA";NA
2019;5;"MESU";"POMA";NA
2020;5;"MESU";"POMA";NA
2021;5;"MESU";"POMA";0,000335055835345893
2015;6;"MESU";"POMA";-0,000695327312826976
2016;6;"MESU";"POMA";-0,000527167651804401
2017;6;"MESU";"POMA";NA
2018;6;"MESU";"POMA";NA
2019;6;"MESU";"POMA";NA
2020;6;"MESU";"POMA";NA
2021;6;"MESU";"POMA";NA
2015;7;"MESU";"POMA";NA
2016;7;"MESU";"POMA";0,0345355483504111
2017;7;"MESU";"POMA";NA
2018;7;"MESU";"POMA";NA
2019;7;"MESU";"POMA";-0,00437944787352175
2020;7;"MESU";"POMA";-0,00736325332933686
2021;7;"MESU";"POMA";-0,000455479698531259
2015;8;"MESU";"POMA";NA
2016;8;"MESU";"POMA";-0,0624456241615313
2017;8;"MESU";"POMA";NA
2018;8;"MESU";"POMA";NA
2019;8;"MESU";"POMA";-0,00328940990063332
2020;8;"MESU";"POMA";-0,00170798054565057
2021;8;"MESU";"POMA";-0,000279399059787745
2015;9;"MESU";"POMA";NA
2016;9;"MESU";"POMA";-0,0187623609214189
2017;9;"MESU";"POMA";NA
2018;9;"MESU";"POMA";NA
2019;9;"MESU";"POMA";-0,00694175648439733
2020;9;"MESU";"POMA";-0,00180406370433565
2021;9;"MESU";"POMA";NA
2015;1;"PAIN";"POMA";-0,0327472262042063
2016;1;"PAIN";"POMA";0,000135891805404524
2017;1;"PAIN";"POMA";0,00109703805254389
2018;1;"PAIN";"POMA";NA
2019;1;"PAIN";"POMA";-0,00105776271205289
2020;1;"PAIN";"POMA";0,000194744485937028
2021;1;"PAIN";"POMA";-0,00206976782783842
2015;2;"PAIN";"POMA";-0,0289472353518587
2016;2;"PAIN";"POMA";-0,000160520044758077
2017;2;"PAIN";"POMA";-0,00310253841212662
2018;2;"PAIN";"POMA";0,00341173905227526
2019;2;"PAIN";"POMA";-0,000510844100760719
2020;2;"PAIN";"POMA";-0,000591283264528348
2021;2;"PAIN";"POMA";-0,00225649189791486
2015;3;"PAIN";"POMA";-0,0246514893569968
2016;3;"PAIN";"POMA";0,00131467959106073
2017;3;"PAIN";"POMA";0,0064235086439643
2018;3;"PAIN";"POMA";0,000304385088526008
2019;3;"PAIN";"POMA";-0,00132780568244543
2020;3;"PAIN";"POMA";-0,00471202054089393
2021;3;"PAIN";"POMA";3,15194724387507e-06
2015;4;"PAIN";"POMA";-0,00826174725185077
2016;4;"PAIN";"POMA";-0,0009690599603065
2017;4;"PAIN";"POMA";-0,00681772159919396
2018;4;"PAIN";"POMA";0,00192670120599957
2019;4;"PAIN";"POMA";-0,00129622744117922
2020;4;"PAIN";"POMA";-0,00749710316133764
2021;4;"PAIN";"POMA";-0,00320048564302309
2015;5;"PAIN";"POMA";-0,0378237182729794
2016;5;"PAIN";"POMA";-0,00267112627380766
2017;5;"PAIN";"POMA";0,0448288823602757
2018;5;"PAIN";"POMA";NA
2019;5;"PAIN";"POMA";-0,0015695066315843
2020;5;"PAIN";"POMA";-0,0071813009620261
2021;5;"PAIN";"POMA";-0,00395373566039254
2015;6;"PAIN";"POMA";0,00189483811559392
2016;6;"PAIN";"POMA";-0,00208816402153315
2017;6;"PAIN";"POMA";-0,0171244986610831
2018;6;"PAIN";"POMA";0,00313776062294596
2019;6;"PAIN";"POMA";0,000592856627275479
2020;6;"PAIN";"POMA";-0,0121066244607625
2021;6;"PAIN";"POMA";-0,00116545042323825
2015;7;"PAIN";"POMA";NA
2016;7;"PAIN";"POMA";0,00344658111359322
2017;7;"PAIN";"POMA";NA
2018;7;"PAIN";"POMA";NA
2019;7;"PAIN";"POMA";0,00206072720683359
2020;7;"PAIN";"POMA";-0,00466807465473866
2021;7;"PAIN";"POMA";-0,00564856405543029
2015;8;"PAIN";"POMA";NA
2016;8;"PAIN";"POMA";0,00302373327044983
2017;8;"PAIN";"POMA";NA
2018;8;"PAIN";"POMA";NA
2019;8;"PAIN";"POMA";0,00327256303297068
2020;8;"PAIN";"POMA";-0,00604916801120394
2021;8;"PAIN";"POMA";0,00469401651132604
2015;9;"PAIN";"POMA";NA
2016;9;"PAIN";"POMA";-0,0032184215141472
2017;9;"PAIN";"POMA";NA
2018;9;"PAIN";"POMA";NA
2019;9;"PAIN";"POMA";0,00225506900994956
2020;9;"PAIN";"POMA";-0,000945544107182172
2021;9;"PAIN";"POMA";-0,0005429287253761
2015;1;"PLCO";"POMA";-0,00689661386469512
2016;1;"PLCO";"POMA";-0,0009982539632946
2017;1;"PLCO";"POMA";0,000934155067204292
2018;1;"PLCO";"POMA";NA
2019;1;"PLCO";"POMA";NA
2020;1;"PLCO";"POMA";0,0010482069765759
2021;1;"PLCO";"POMA";0,000942861467094785
2015;2;"PLCO";"POMA";-0,00243978439044757
2016;2;"PLCO";"POMA";-0,00068814806424502
2017;2;"PLCO";"POMA";NA
2018;2;"PLCO";"POMA";NA
2019;2;"PLCO";"POMA";NA
2020;2;"PLCO";"POMA";0,00124874110090545
2021;2;"PLCO";"POMA";0,000420185723862195
2015;3;"PLCO";"POMA";-0,0190250225745853
2016;3;"PLCO";"POMA";-0,00100149500289949
2017;3;"PLCO";"POMA";-0,0023236145974291
2018;3;"PLCO";"POMA";NA
2019;3;"PLCO";"POMA";NA
2020;3;"PLCO";"POMA";-9,73609600442513e-05
2021;3;"PLCO";"POMA";0,000190518858783148
2015;4;"PLCO";"POMA";0,0105710493284323
2016;4;"PLCO";"POMA";-0,00144897152980811
2017;4;"PLCO";"POMA";-0,00144243257411205
2018;4;"PLCO";"POMA";NA
2019;4;"PLCO";"POMA";-2,54729087466804e-05
2020;4;"PLCO";"POMA";NA
2021;4;"PLCO";"POMA";0,000305577906729049
2015;5;"PLCO";"POMA";-0,0107775802464802
2016;5;"PLCO";"POMA";-0,00118372419056346
2017;5;"PLCO";"POMA";-6,05007507982338e-05
2018;5;"PLCO";"POMA";NA
2019;5;"PLCO";"POMA";NA
2020;5;"PLCO";"POMA";NA
2021;5;"PLCO";"POMA";0,000294057260933148
2015;6;"PLCO";"POMA";0,001418770852147
2016;6;"PLCO";"POMA";-0,00160508613051606
2017;6;"PLCO";"POMA";0,000896713466924805
2018;6;"PLCO";"POMA";NA
2019;6;"PLCO";"POMA";0,000199984253539114
2020;6;"PLCO";"POMA";0,00073082676709189
2021;6;"PLCO";"POMA";0,00112440114122128
2015;7;"PLCO";"POMA";NA
2016;7;"PLCO";"POMA";-0,000201925982828231
2017;7;"PLCO";"POMA";NA
2018;7;"PLCO";"POMA";NA
2019;7;"PLCO";"POMA";-0,000133276114217078
2020;7;"PLCO";"POMA";0,00108946440674968
2021;7;"PLCO";"POMA";-0,00105507139908117
2015;8;"PLCO";"POMA";-0,000512075988976852
2016;8;"PLCO";"POMA";0,00100018939792452
2017;8;"PLCO";"POMA";NA
2018;8;"PLCO";"POMA";NA
2019;8;"PLCO";"POMA";0,000157085292059957
2020;8;"PLCO";"POMA";0,00176199863992536
2021;8;"PLCO";"POMA";0,000760176238111245
2015;9;"PLCO";"POMA";NA
2016;9;"PLCO";"POMA";-0,00608264007583089
2017;9;"PLCO";"POMA";NA
2018;9;"PLCO";"POMA";NA
2019;9;"PLCO";"POMA";6,35382694307003e-05
2020;9;"PLCO";"POMA";0,00261909648254158
2021;9;"PLCO";"POMA";0,00132929789817487
2015;1;"POMA";"POMA";-0,00375555195897267
2016;1;"POMA";"POMA";NA
2017;1;"POMA";"POMA";0,000139628465546805
2018;1;"POMA";"POMA";0,000424948128828172
2019;1;"POMA";"POMA";-0,000588235026147849
2020;1;"POMA";"POMA";NA
2021;1;"POMA";"POMA";NA
2015;2;"POMA";"POMA";0,00943754857749665
2016;2;"POMA";"POMA";NA
2017;2;"POMA";"POMA";0,00254671560370937
2018;2;"POMA";"POMA";-0,00238668600954377
2019;2;"POMA";"POMA";-0,000770543133893796
2020;2;"POMA";"POMA";NA
2021;2;"POMA";"POMA";NA
2015;3;"POMA";"POMA";0,00237942617596441
2016;3;"POMA";"POMA";NA
2017;3;"POMA";"POMA";0,00803095044873727
2018;3;"POMA";"POMA";0,00727360158622031
2019;3;"POMA";"POMA";-0,00060437571764633
2020;3;"POMA";"POMA";NA
2021;3;"POMA";"POMA";NA
2015;4;"POMA";"POMA";NA
2016;4;"POMA";"POMA";NA
2017;4;"POMA";"POMA";0,00231731124557741
2018;4;"POMA";"POMA";0,000446553684022199
2019;4;"POMA";"POMA";-0,000647336638709577
2020;4;"POMA";"POMA";NA
2021;4;"POMA";"POMA";NA
2015;5;"POMA";"POMA";NA
2016;5;"POMA";"POMA";NA
2017;5;"POMA";"POMA";0,00153363351791695
2018;5;"POMA";"POMA";0,000496004547240357
2019;5;"POMA";"POMA";-0,000715055463490104
2020;5;"POMA";"POMA";NA
2021;5;"POMA";"POMA";0,00016991664672015
2015;6;"POMA";"POMA";0,00586540599676971
2016;6;"POMA";"POMA";NA
2017;6;"POMA";"POMA";-0,000397419774846899
2018;6;"POMA";"POMA";0,000627840340799549
2019;6;"POMA";"POMA";-0,00165588912971746
2020;6;"POMA";"POMA";NA
2021;6;"POMA";"POMA";0,000241531135357627
2015;7;"POMA";"POMA";0,000572406787225859
2016;7;"POMA";"POMA";0,0018734678223211
2017;7;"POMA";"POMA";NA
2018;7;"POMA";"POMA";NA
2019;7;"POMA";"POMA";-0,000941341886616356
2020;7;"POMA";"POMA";-0,000532921736305073
2021;7;"POMA";"POMA";0,00295588721316636
2015;8;"POMA";"POMA";0,00145575794667619
2016;8;"POMA";"POMA";0,000980762484490574
2017;8;"POMA";"POMA";0,00206351881960984
2018;8;"POMA";"POMA";NA
2019;8;"POMA";"POMA";-0,00105999133072419
2020;8;"POMA";"POMA";-0,000799974482166012
2021;8;"POMA";"POMA";0,000521619952941632
2015;9;"POMA";"POMA";NA
