"year";"plot";"focal";"neighbour";"magnitude"
2019;4;"PAIN";"PUPA";NA
2020;4;"PAIN";"PUPA";NA
2021;4;"PAIN";"PUPA";NA
2015;5;"PAIN";"PUPA";NA
2016;5;"PAIN";"PUPA";NA
2017;5;"PAIN";"PUPA";NA
2018;5;"PAIN";"PUPA";NA
2019;5;"PAIN";"PUPA";NA
2020;5;"PAIN";"PUPA";-0,0743809381907669
2021;5;"PAIN";"PUPA";NA
2015;6;"PAIN";"PUPA";NA
2016;6;"PAIN";"PUPA";NA
2017;6;"PAIN";"PUPA";NA
2018;6;"PAIN";"PUPA";NA
2019;6;"PAIN";"PUPA";NA
2020;6;"PAIN";"PUPA";-0,0743809381907669
2021;6;"PAIN";"PUPA";NA
2015;7;"PAIN";"PUPA";NA
2016;7;"PAIN";"PUPA";-0,253443951509984
2017;7;"PAIN";"PUPA";NA
2018;7;"PAIN";"PUPA";NA
2019;7;"PAIN";"PUPA";-0,00324315660904652
2020;7;"PAIN";"PUPA";-0,0743809381907669
2021;7;"PAIN";"PUPA";NA
2015;8;"PAIN";"PUPA";NA
2016;8;"PAIN";"PUPA";-0,253443951509984
2017;8;"PAIN";"PUPA";NA
2018;8;"PAIN";"PUPA";NA
2019;8;"PAIN";"PUPA";-0,00324315660904652
2020;8;"PAIN";"PUPA";-0,0743809381907669
2021;8;"PAIN";"PUPA";NA
2015;9;"PAIN";"PUPA";NA
2016;9;"PAIN";"PUPA";NA
2017;9;"PAIN";"PUPA";NA
2018;9;"PAIN";"PUPA";NA
2019;9;"PAIN";"PUPA";NA
2020;9;"PAIN";"PUPA";-0,0743809381907669
2021;9;"PAIN";"PUPA";NA
2015;1;"PLCO";"PUPA";-0,0170342950531514
2016;1;"PLCO";"PUPA";NA
2017;1;"PLCO";"PUPA";NA
2018;1;"PLCO";"PUPA";NA
2019;1;"PLCO";"PUPA";NA
2020;1;"PLCO";"PUPA";NA
2021;1;"PLCO";"PUPA";NA
2015;2;"PLCO";"PUPA";-0,0170342950531514
2016;2;"PLCO";"PUPA";NA
2017;2;"PLCO";"PUPA";NA
2018;2;"PLCO";"PUPA";NA
2019;2;"PLCO";"PUPA";NA
2020;2;"PLCO";"PUPA";-0,0251809760223916
2021;2;"PLCO";"PUPA";NA
2015;3;"PLCO";"PUPA";NA
2016;3;"PLCO";"PUPA";NA
2017;3;"PLCO";"PUPA";NA
2018;3;"PLCO";"PUPA";NA
2019;3;"PLCO";"PUPA";NA
2020;3;"PLCO";"PUPA";-0,0251809760223916
2021;3;"PLCO";"PUPA";NA
2015;4;"PLCO";"PUPA";-0,0170342950531514
2016;4;"PLCO";"PUPA";NA
2017;4;"PLCO";"PUPA";NA
2018;4;"PLCO";"PUPA";NA
2019;4;"PLCO";"PUPA";NA
2020;4;"PLCO";"PUPA";NA
2021;4;"PLCO";"PUPA";NA
2015;5;"PLCO";"PUPA";-0,0170342950531514
2016;5;"PLCO";"PUPA";NA
2017;5;"PLCO";"PUPA";NA
2018;5;"PLCO";"PUPA";NA
2019;5;"PLCO";"PUPA";NA
2020;5;"PLCO";"PUPA";NA
2021;5;"PLCO";"PUPA";NA
2015;6;"PLCO";"PUPA";NA
2016;6;"PLCO";"PUPA";NA
2017;6;"PLCO";"PUPA";-0,0176107151944329
2018;6;"PLCO";"PUPA";NA
2019;6;"PLCO";"PUPA";NA
2020;6;"PLCO";"PUPA";NA
2021;6;"PLCO";"PUPA";NA
2015;7;"PLCO";"PUPA";NA
2016;7;"PLCO";"PUPA";0,00649593611340453
2017;7;"PLCO";"PUPA";NA
2018;7;"PLCO";"PUPA";NA
2019;7;"PLCO";"PUPA";NA
2020;7;"PLCO";"PUPA";-0,0251809760223916
2021;7;"PLCO";"PUPA";NA
2015;8;"PLCO";"PUPA";NA
2016;8;"PLCO";"PUPA";0,00649593611340453
2017;8;"PLCO";"PUPA";NA
2018;8;"PLCO";"PUPA";NA
2019;8;"PLCO";"PUPA";-0,00062737073345862
2020;8;"PLCO";"PUPA";-0,0251809760223916
2021;8;"PLCO";"PUPA";0,00607490837019207
2015;9;"PLCO";"PUPA";NA
2016;9;"PLCO";"PUPA";NA
2017;9;"PLCO";"PUPA";NA
2018;9;"PLCO";"PUPA";NA
2019;9;"PLCO";"PUPA";-0,00062737073345862
2020;9;"PLCO";"PUPA";-0,0251809760223916
2021;9;"PLCO";"PUPA";NA
2015;1;"POMA";"PUPA";-0,0902344490809137
2016;1;"POMA";"PUPA";NA
2017;1;"POMA";"PUPA";NA
2018;1;"POMA";"PUPA";NA
2019;1;"POMA";"PUPA";NA
2020;1;"POMA";"PUPA";NA
2021;1;"POMA";"PUPA";NA
2015;2;"POMA";"PUPA";-0,0902344490809137
2016;2;"POMA";"PUPA";NA
2017;2;"POMA";"PUPA";NA
2018;2;"POMA";"PUPA";NA
2019;2;"POMA";"PUPA";NA
2020;2;"POMA";"PUPA";NA
2021;2;"POMA";"PUPA";NA
2015;3;"POMA";"PUPA";NA
2016;3;"POMA";"PUPA";NA
2017;3;"POMA";"PUPA";-0,437351049635361
2018;3;"POMA";"PUPA";NA
2019;3;"POMA";"PUPA";NA
2020;3;"POMA";"PUPA";NA
2021;3;"POMA";"PUPA";NA
2015;4;"POMA";"PUPA";NA
2016;4;"POMA";"PUPA";NA
2017;4;"POMA";"PUPA";-0,437351049635361
2018;4;"POMA";"PUPA";NA
2019;4;"POMA";"PUPA";NA
2020;4;"POMA";"PUPA";NA
2021;4;"POMA";"PUPA";NA
2015;5;"POMA";"PUPA";NA
2016;5;"POMA";"PUPA";NA
2017;5;"POMA";"PUPA";-0,437351049635361
2018;5;"POMA";"PUPA";NA
2019;5;"POMA";"PUPA";NA
2020;5;"POMA";"PUPA";NA
2021;5;"POMA";"PUPA";NA
2015;6;"POMA";"PUPA";NA
2016;6;"POMA";"PUPA";NA
2017;6;"POMA";"PUPA";-0,437351049635361
2018;6;"POMA";"PUPA";NA
2019;6;"POMA";"PUPA";NA
2020;6;"POMA";"PUPA";NA
2021;6;"POMA";"PUPA";NA
2015;7;"POMA";"PUPA";-0,0902344490809137
2016;7;"POMA";"PUPA";0,00558661407270899
2017;7;"POMA";"PUPA";NA
2018;7;"POMA";"PUPA";NA
2019;7;"POMA";"PUPA";-0,000712395536140748
2020;7;"POMA";"PUPA";-0,00336913535453843
2021;7;"POMA";"PUPA";NA
2015;8;"POMA";"PUPA";-0,0902344490809137
2016;8;"POMA";"PUPA";0,00558661407270899
2017;8;"POMA";"PUPA";-0,437351049635361
2018;8;"POMA";"PUPA";NA
2019;8;"POMA";"PUPA";-0,000712395536140748
2020;8;"POMA";"PUPA";-0,00336913535453843
2021;8;"POMA";"PUPA";NA
2015;9;"POMA";"PUPA";NA
2016;9;"POMA";"PUPA";NA
2017;9;"POMA";"PUPA";NA
2018;9;"POMA";"PUPA";NA
2019;9;"POMA";"PUPA";-0,000712395536140748
2020;9;"POMA";"PUPA";NA
2021;9;"POMA";"PUPA";NA
2015;1;"POMO";"PUPA";NA
2016;1;"POMO";"PUPA";NA
2017;1;"POMO";"PUPA";NA
2018;1;"POMO";"PUPA";NA
2019;1;"POMO";"PUPA";NA
2020;1;"POMO";"PUPA";NA
2021;1;"POMO";"PUPA";NA
2015;2;"POMO";"PUPA";-0,084618856820073
2016;2;"POMO";"PUPA";NA
2017;2;"POMO";"PUPA";NA
2018;2;"POMO";"PUPA";NA
2019;2;"POMO";"PUPA";NA
2020;2;"POMO";"PUPA";NA
2021;2;"POMO";"PUPA";NA
2015;3;"POMO";"PUPA";-0,084618856820073
2016;3;"POMO";"PUPA";NA
2017;3;"POMO";"PUPA";NA
2018;3;"POMO";"PUPA";NA
2019;3;"POMO";"PUPA";NA
2020;3;"POMO";"PUPA";NA
2021;3;"POMO";"PUPA";NA
2015;4;"POMO";"PUPA";NA
2016;4;"POMO";"PUPA";NA
2017;4;"POMO";"PUPA";NA
2018;4;"POMO";"PUPA";NA
2019;4;"POMO";"PUPA";NA
2020;4;"POMO";"PUPA";NA
2021;4;"POMO";"PUPA";NA
2015;5;"POMO";"PUPA";NA
2016;5;"POMO";"PUPA";NA
2017;5;"POMO";"PUPA";NA
2018;5;"POMO";"PUPA";NA
2019;5;"POMO";"PUPA";NA
2020;5;"POMO";"PUPA";NA
2021;5;"POMO";"PUPA";NA
2015;6;"POMO";"PUPA";NA
2016;6;"POMO";"PUPA";NA
2017;6;"POMO";"PUPA";NA
2018;6;"POMO";"PUPA";NA
2019;6;"POMO";"PUPA";NA
2020;6;"POMO";"PUPA";NA
2021;6;"POMO";"PUPA";NA
2015;7;"POMO";"PUPA";NA
2016;7;"POMO";"PUPA";NA
2017;7;"POMO";"PUPA";NA
2018;7;"POMO";"PUPA";NA
2019;7;"POMO";"PUPA";NA
2020;7;"POMO";"PUPA";0,0301845545536725
2021;7;"POMO";"PUPA";-0,0525407147121306
2015;8;"POMO";"PUPA";-0,084618856820073
2016;8;"POMO";"PUPA";0,00208301095404967
2017;8;"POMO";"PUPA";NA
2018;8;"POMO";"PUPA";NA
2019;8;"POMO";"PUPA";NA
2020;8;"POMO";"PUPA";0,0301845545536725
2021;8;"POMO";"PUPA";NA
2015;9;"POMO";"PUPA";NA
2016;9;"POMO";"PUPA";NA
2017;9;"POMO";"PUPA";NA
2018;9;"POMO";"PUPA";NA
2019;9;"POMO";"PUPA";NA
2020;9;"POMO";"PUPA";NA
2021;9;"POMO";"PUPA";NA
2015;1;"PUPA";"PUPA";0,0131060695743793
2016;1;"PUPA";"PUPA";0,00708216878595266
2017;1;"PUPA";"PUPA";0,017772848993914
2018;1;"PUPA";"PUPA";-0,0289515452763251
2019;1;"PUPA";"PUPA";NA
2020;1;"PUPA";"PUPA";-0,0180007941429313
2021;1;"PUPA";"PUPA";NA
2015;2;"PUPA";"PUPA";0,0131060695743793
2016;2;"PUPA";"PUPA";0,00708216878595266
2017;2;"PUPA";"PUPA";0,017772848993914
2018;2;"PUPA";"PUPA";-0,0289515452763251
2019;2;"PUPA";"PUPA";-0,00110779265897945
2020;2;"PUPA";"PUPA";-0,0180007941429313
2021;2;"PUPA";"PUPA";NA
2015;3;"PUPA";"PUPA";NA
2016;3;"PUPA";"PUPA";0,00708216878595266
2017;3;"PUPA";"PUPA";0,017772848993914
2018;3;"PUPA";"PUPA";-0,0289515452763251
2019;3;"PUPA";"PUPA";NA
2020;3;"PUPA";"PUPA";-0,0180007941429313
2021;3;"PUPA";"PUPA";NA
2015;4;"PUPA";"PUPA";0,0131060695743793
2016;4;"PUPA";"PUPA";0,00708216878595266
2017;4;"PUPA";"PUPA";0,017772848993914
2018;4;"PUPA";"PUPA";-0,0289515452763251
2019;4;"PUPA";"PUPA";NA
2020;4;"PUPA";"PUPA";NA
2021;4;"PUPA";"PUPA";NA
2015;5;"PUPA";"PUPA";0,0131060695743793
2016;5;"PUPA";"PUPA";0,00708216878595266
2017;5;"PUPA";"PUPA";0,017772848993914
2018;5;"PUPA";"PUPA";-0,0289515452763251
2019;5;"PUPA";"PUPA";NA
2020;5;"PUPA";"PUPA";NA
2021;5;"PUPA";"PUPA";NA
2015;6;"PUPA";"PUPA";NA
2016;6;"PUPA";"PUPA";NA
2017;6;"PUPA";"PUPA";0,017772848993914
2018;6;"PUPA";"PUPA";-0,0289515452763251
2019;6;"PUPA";"PUPA";NA
2020;6;"PUPA";"PUPA";NA
2021;6;"PUPA";"PUPA";NA
2015;7;"PUPA";"PUPA";0,0131060695743793
2016;7;"PUPA";"PUPA";0,00708216878595266
2017;7;"PUPA";"PUPA";NA
2018;7;"PUPA";"PUPA";NA
2019;7;"PUPA";"PUPA";-0,00110779265897945
2020;7;"PUPA";"PUPA";-0,0180007941429313
2021;7;"PUPA";"PUPA";NA
2015;8;"PUPA";"PUPA";0,0131060695743793
2016;8;"PUPA";"PUPA";0,00708216878595266
2017;8;"PUPA";"PUPA";0,017772848993914
2018;8;"PUPA";"PUPA";NA
2019;8;"PUPA";"PUPA";-0,00110779265897945
2020;8;"PUPA";"PUPA";-0,0180007941429313
2021;8;"PUPA";"PUPA";0,00114429015690486
2015;9;"PUPA";"PUPA";NA
2016;9;"PUPA";"PUPA";NA
2017;9;"PUPA";"PUPA";NA
2018;9;"PUPA";"PUPA";NA
2019;9;"PUPA";"PUPA";NA
2020;9;"PUPA";"PUPA";-0,0180007941429313
2021;9;"PUPA";"PUPA";NA
2015;1;"SASO";"PUPA";-0,00117832530626253
2016;1;"SASO";"PUPA";NA
2017;1;"SASO";"PUPA";NA
2018;1;"SASO";"PUPA";NA
2019;1;"SASO";"PUPA";NA
2020;1;"SASO";"PUPA";NA
2021;1;"SASO";"PUPA";NA
2015;2;"SASO";"PUPA";-0,00117832530626253
2016;2;"SASO";"PUPA";NA
2017;2;"SASO";"PUPA";NA
2018;2;"SASO";"PUPA";NA
2019;2;"SASO";"PUPA";NA
2020;2;"SASO";"PUPA";NA
2021;2;"SASO";"PUPA";NA
2015;3;"SASO";"PUPA";-0,00117832530626253
2016;3;"SASO";"PUPA";NA
2017;3;"SASO";"PUPA";NA
2018;3;"SASO";"PUPA";NA
2019;3;"SASO";"PUPA";NA
2020;3;"SASO";"PUPA";NA
2021;3;"SASO";"PUPA";NA
2015;4;"SASO";"PUPA";-0,00117832530626253
2016;4;"SASO";"PUPA";NA
2017;4;"SASO";"PUPA";NA
2018;4;"SASO";"PUPA";NA
2019;4;"SASO";"PUPA";NA
2020;4;"SASO";"PUPA";NA
2021;4;"SASO";"PUPA";NA
2015;5;"SASO";"PUPA";NA
2016;5;"SASO";"PUPA";NA
2017;5;"SASO";"PUPA";NA
2018;5;"SASO";"PUPA";NA
2019;5;"SASO";"PUPA";NA
2020;5;"SASO";"PUPA";NA
2021;5;"SASO";"PUPA";NA
2015;6;"SASO";"PUPA";NA
2016;6;"SASO";"PUPA";NA
2017;6;"SASO";"PUPA";NA
2018;6;"SASO";"PUPA";NA
2019;6;"SASO";"PUPA";NA
2020;6;"SASO";"PUPA";NA
2021;6;"SASO";"PUPA";NA
2015;7;"SASO";"PUPA";-0,00117832530626253
2016;7;"SASO";"PUPA";0,356095860158107
2017;7;"SASO";"PUPA";NA
2018;7;"SASO";"PUPA";NA
2019;7;"SASO";"PUPA";-0,638673954226963
2020;7;"SASO";"PUPA";0,629096058877951
2021;7;"SASO";"PUPA";NA
2015;8;"SASO";"PUPA";-0,00117832530626253
2016;8;"SASO";"PUPA";0,356095860158107
2017;8;"SASO";"PUPA";NA
2018;8;"SASO";"PUPA";NA
2019;8;"SASO";"PUPA";NA
2020;8;"SASO";"PUPA";0,629096058877951
2021;8;"SASO";"PUPA";NA
2015;9;"SASO";"PUPA";NA
2016;9;"SASO";"PUPA";NA
2017;9;"SASO";"PUPA";NA
2018;9;"SASO";"PUPA";NA
2019;9;"SASO";"PUPA";NA
2020;9;"SASO";"PUPA";NA
2021;9;"SASO";"PUPA";NA
2015;1;"SCLA";"PUPA";NA
2016;1;"SCLA";"PUPA";NA
2017;1;"SCLA";"PUPA";NA
2018;1;"SCLA";"PUPA";NA
2019;1;"SCLA";"PUPA";NA
2020;1;"SCLA";"PUPA";NA
2021;1;"SCLA";"PUPA";NA
2015;2;"SCLA";"PUPA";-0,145322302923476
2016;2;"SCLA";"PUPA";NA
2017;2;"SCLA";"PUPA";NA
2018;2;"SCLA";"PUPA";NA
2019;2;"SCLA";"PUPA";NA
2020;2;"SCLA";"PUPA";NA
2021;2;"SCLA";"PUPA";NA
2015;3;"SCLA";"PUPA";NA
2016;3;"SCLA";"PUPA";NA
2017;3;"SCLA";"PUPA";NA
2018;3;"SCLA";"PUPA";NA
2019;3;"SCLA";"PUPA";NA
2020;3;"SCLA";"PUPA";0,0530046182628526
2021;3;"SCLA";"PUPA";NA
2015;4;"SCLA";"PUPA";NA
2016;4;"SCLA";"PUPA";NA
2017;4;"SCLA";"PUPA";NA
2018;4;"SCLA";"PUPA";NA
2019;4;"SCLA";"PUPA";NA
2020;4;"SCLA";"PUPA";NA
2021;4;"SCLA";"PUPA";NA
2015;5;"SCLA";"PUPA";NA
2016;5;"SCLA";"PUPA";NA
2017;5;"SCLA";"PUPA";NA
2018;5;"SCLA";"PUPA";NA
2019;5;"SCLA";"PUPA";NA
2020;5;"SCLA";"PUPA";NA
2021;5;"SCLA";"PUPA";NA
2015;6;"SCLA";"PUPA";NA
2016;6;"SCLA";"PUPA";NA
2017;6;"SCLA";"PUPA";NA
2018;6;"SCLA";"PUPA";NA
2019;6;"SCLA";"PUPA";NA
2020;6;"SCLA";"PUPA";NA
2021;6;"SCLA";"PUPA";NA
2015;7;"SCLA";"PUPA";NA
2016;7;"SCLA";"PUPA";NA
2017;7;"SCLA";"PUPA";NA
2018;7;"SCLA";"PUPA";NA
2019;7;"SCLA";"PUPA";NA
2020;7;"SCLA";"PUPA";0,0530046182628526
2021;7;"SCLA";"PUPA";NA
2015;8;"SCLA";"PUPA";NA
2016;8;"SCLA";"PUPA";NA
2017;8;"SCLA";"PUPA";NA
2018;8;"SCLA";"PUPA";NA
2019;8;"SCLA";"PUPA";NA
2020;8;"SCLA";"PUPA";0,0530046182628526
2021;8;"SCLA";"PUPA";NA
2015;9;"SCLA";"PUPA";NA
2016;9;"SCLA";"PUPA";NA
2017;9;"SCLA";"PUPA";NA
2018;9;"SCLA";"PUPA";NA
2019;9;"SCLA";"PUPA";NA
2020;9;"SCLA";"PUPA";0,0530046182628526
2021;9;"SCLA";"PUPA";NA
2015;1;"SOAS";"PUPA";NA
2016;1;"SOAS";"PUPA";NA
2017;1;"SOAS";"PUPA";NA
2018;1;"SOAS";"PUPA";NA
2019;1;"SOAS";"PUPA";NA
2020;1;"SOAS";"PUPA";NA
2021;1;"SOAS";"PUPA";NA
2015;2;"SOAS";"PUPA";NA
2016;2;"SOAS";"PUPA";NA
2017;2;"SOAS";"PUPA";NA
2018;2;"SOAS";"PUPA";NA
2019;2;"SOAS";"PUPA";NA
2020;2;"SOAS";"PUPA";NA
2021;2;"SOAS";"PUPA";NA
2015;3;"SOAS";"PUPA";NA
2016;3;"SOAS";"PUPA";NA
2017;3;"SOAS";"PUPA";NA
2018;3;"SOAS";"PUPA";NA
2019;3;"SOAS";"PUPA";NA
2020;3;"SOAS";"PUPA";NA
2021;3;"SOAS";"PUPA";NA
2015;4;"SOAS";"PUPA";NA
2016;4;"SOAS";"PUPA";NA
2017;4;"SOAS";"PUPA";NA
2018;4;"SOAS";"PUPA";NA
2019;4;"SOAS";"PUPA";NA
2020;4;"SOAS";"PUPA";NA
2021;4;"SOAS";"PUPA";NA
2015;5;"SOAS";"PUPA";NA
2016;5;"SOAS";"PUPA";NA
2017;5;"SOAS";"PUPA";NA
2018;5;"SOAS";"PUPA";NA
2019;5;"SOAS";"PUPA";NA
2020;5;"SOAS";"PUPA";NA
2021;5;"SOAS";"PUPA";NA
2015;6;"SOAS";"PUPA";NA
2016;6;"SOAS";"PUPA";NA
2017;6;"SOAS";"PUPA";NA
2018;6;"SOAS";"PUPA";NA
2019;6;"SOAS";"PUPA";NA
2020;6;"SOAS";"PUPA";NA
2021;6;"SOAS";"PUPA";NA
2015;7;"SOAS";"PUPA";NA
2016;7;"SOAS";"PUPA";NA
2017;7;"SOAS";"PUPA";NA
2018;7;"SOAS";"PUPA";NA
2019;7;"SOAS";"PUPA";NA
2020;7;"SOAS";"PUPA";NA
2021;7;"SOAS";"PUPA";NA
2015;8;"SOAS";"PUPA";NA
2016;8;"SOAS";"PUPA";NA
2017;8;"SOAS";"PUPA";NA
2018;8;"SOAS";"PUPA";NA
2019;8;"SOAS";"PUPA";NA
2020;8;"SOAS";"PUPA";0,0450414326908161
2021;8;"SOAS";"PUPA";NA
2015;9;"SOAS";"PUPA";NA
2016;9;"SOAS";"PUPA";NA
2017;9;"SOAS";"PUPA";NA
2018;9;"SOAS";"PUPA";NA
2019;9;"SOAS";"PUPA";NA
2020;9;"SOAS";"PUPA";0,0450414326908161
2021;9;"SOAS";"PUPA";NA
2015;1;"SPRU";"PUPA";NA
2016;1;"SPRU";"PUPA";NA
2017;1;"SPRU";"PUPA";NA
2018;1;"SPRU";"PUPA";NA
2019;1;"SPRU";"PUPA";NA
2020;1;"SPRU";"PUPA";NA
2021;1;"SPRU";"PUPA";NA
2015;2;"SPRU";"PUPA";0,00139722732180293
2016;2;"SPRU";"PUPA";NA
2017;2;"SPRU";"PUPA";NA
2018;2;"SPRU";"PUPA";NA
2019;2;"SPRU";"PUPA";NA
2020;2;"SPRU";"PUPA";NA
2021;2;"SPRU";"PUPA";NA
2015;3;"SPRU";"PUPA";NA
2016;3;"SPRU";"PUPA";NA
2017;3;"SPRU";"PUPA";NA
2018;3;"SPRU";"PUPA";NA
2019;3;"SPRU";"PUPA";NA
2020;3;"SPRU";"PUPA";NA
2021;3;"SPRU";"PUPA";NA
2015;4;"SPRU";"PUPA";NA
2016;4;"SPRU";"PUPA";NA
2017;4;"SPRU";"PUPA";NA
2018;4;"SPRU";"PUPA";NA
2019;4;"SPRU";"PUPA";NA
2020;4;"SPRU";"PUPA";NA
2021;4;"SPRU";"PUPA";NA
2015;5;"SPRU";"PUPA";NA
2016;5;"SPRU";"PUPA";NA
2017;5;"SPRU";"PUPA";NA
2018;5;"SPRU";"PUPA";NA
2019;5;"SPRU";"PUPA";NA
2020;5;"SPRU";"PUPA";NA
2021;5;"SPRU";"PUPA";NA
2015;6;"SPRU";"PUPA";NA
2016;6;"SPRU";"PUPA";NA
2017;6;"SPRU";"PUPA";NA
2018;6;"SPRU";"PUPA";NA
2019;6;"SPRU";"PUPA";NA
2020;6;"SPRU";"PUPA";NA
2021;6;"SPRU";"PUPA";NA
2015;7;"SPRU";"PUPA";NA
2016;7;"SPRU";"PUPA";NA
2017;7;"SPRU";"PUPA";NA
2018;7;"SPRU";"PUPA";NA
2019;7;"SPRU";"PUPA";-0,007407221083146
2020;7;"SPRU";"PUPA";0,00587624767598085
2021;7;"SPRU";"PUPA";NA
2015;8;"SPRU";"PUPA";0,00139722732180293
2016;8;"SPRU";"PUPA";NA
2017;8;"SPRU";"PUPA";NA
2018;8;"SPRU";"PUPA";NA
2019;8;"SPRU";"PUPA";-0,007407221083146
2020;8;"SPRU";"PUPA";0,00587624767598085
2021;8;"SPRU";"PUPA";NA
2015;9;"SPRU";"PUPA";NA
2016;9;"SPRU";"PUPA";NA
2017;9;"SPRU";"PUPA";NA
2018;9;"SPRU";"PUPA";NA
2019;9;"SPRU";"PUPA";NA
2020;9;"SPRU";"PUPA";NA
2021;9;"SPRU";"PUPA";NA
2015;1;"SUSP";"PUPA";NA
2016;1;"SUSP";"PUPA";NA
2017;1;"SUSP";"PUPA";NA
2018;1;"SUSP";"PUPA";NA
2019;1;"SUSP";"PUPA";NA
2020;1;"SUSP";"PUPA";NA
2021;1;"SUSP";"PUPA";NA
2015;2;"SUSP";"PUPA";NA
2016;2;"SUSP";"PUPA";NA
2017;2;"SUSP";"PUPA";NA
2018;2;"SUSP";"PUPA";NA
2019;2;"SUSP";"PUPA";NA
2020;2;"SUSP";"PUPA";NA
2021;2;"SUSP";"PUPA";NA
2015;3;"SUSP";"PUPA";NA
2016;3;"SUSP";"PUPA";NA
2017;3;"SUSP";"PUPA";NA
2018;3;"SUSP";"PUPA";NA
2019;3;"SUSP";"PUPA";NA
2020;3;"SUSP";"PUPA";NA
2021;3;"SUSP";"PUPA";NA
2015;4;"SUSP";"PUPA";NA
2016;4;"SUSP";"PUPA";NA
2017;4;"SUSP";"PUPA";NA
2018;4;"SUSP";"PUPA";NA
2019;4;"SUSP";"PUPA";NA
2020;4;"SUSP";"PUPA";NA
2021;4;"SUSP";"PUPA";NA
2015;5;"SUSP";"PUPA";NA
2016;5;"SUSP";"PUPA";NA
2017;5;"SUSP";"PUPA";NA
2018;5;"SUSP";"PUPA";NA
2019;5;"SUSP";"PUPA";NA
2020;5;"SUSP";"PUPA";NA
2021;5;"SUSP";"PUPA";NA
2015;6;"SUSP";"PUPA";NA
2016;6;"SUSP";"PUPA";NA
2017;6;"SUSP";"PUPA";NA
2018;6;"SUSP";"PUPA";NA
2019;6;"SUSP";"PUPA";NA
2020;6;"SUSP";"PUPA";NA
2021;6;"SUSP";"PUPA";NA
2015;7;"SUSP";"PUPA";-0,0663966847504423
2016;7;"SUSP";"PUPA";NA
2017;7;"SUSP";"PUPA";NA
2018;7;"SUSP";"PUPA";NA
2019;7;"SUSP";"PUPA";NA
2020;7;"SUSP";"PUPA";NA
2021;7;"SUSP";"PUPA";NA
2015;8;"SUSP";"PUPA";-0,0663966847504423
2016;8;"SUSP";"PUPA";NA
2017;8;"SUSP";"PUPA";NA
2018;8;"SUSP";"PUPA";NA
2019;8;"SUSP";"PUPA";NA
2020;8;"SUSP";"PUPA";NA
2021;8;"SUSP";"PUPA";NA
2015;9;"SUSP";"PUPA";NA
2016;9;"SUSP";"PUPA";NA
2017;9;"SUSP";"PUPA";NA
2018;9;"SUSP";"PUPA";NA
2019;9;"SUSP";"PUPA";NA
2020;9;"SUSP";"PUPA";NA
2021;9;"SUSP";"PUPA";NA
2015;1;"BEMA";"SASO";-0,000193433074810626
2016;1;"BEMA";"SASO";-0,00183118327489119
2017;1;"BEMA";"SASO";NA
2018;1;"BEMA";"SASO";NA
2019;1;"BEMA";"SASO";NA
2020;1;"BEMA";"SASO";NA
2021;1;"BEMA";"SASO";0,00710799202280171
2015;2;"BEMA";"SASO";-0,000193433074810626
2016;2;"BEMA";"SASO";-0,00183118327489119
2017;2;"BEMA";"SASO";NA
2018;2;"BEMA";"SASO";NA
2019;2;"BEMA";"SASO";NA
2020;2;"BEMA";"SASO";NA
2021;2;"BEMA";"SASO";0,00710799202280171
2015;3;"BEMA";"SASO";-0,000193433074810626
2016;3;"BEMA";"SASO";NA
2017;3;"BEMA";"SASO";NA
2018;3;"BEMA";"SASO";NA
2019;3;"BEMA";"SASO";NA
2020;3;"BEMA";"SASO";0,0265381661530752
2021;3;"BEMA";"SASO";NA
2015;4;"BEMA";"SASO";-0,000193433074810626
2016;4;"BEMA";"SASO";NA
2017;4;"BEMA";"SASO";NA
2018;4;"BEMA";"SASO";NA
2019;4;"BEMA";"SASO";NA
2020;4;"BEMA";"SASO";NA
2021;4;"BEMA";"SASO";NA
2015;5;"BEMA";"SASO";-0,000193433074810626
2016;5;"BEMA";"SASO";-0,00183118327489119
2017;5;"BEMA";"SASO";NA
2018;5;"BEMA";"SASO";NA
2019;5;"BEMA";"SASO";NA
2020;5;"BEMA";"SASO";NA
2021;5;"BEMA";"SASO";0,00710799202280171
2015;6;"BEMA";"SASO";-0,000193433074810626
2016;6;"BEMA";"SASO";-0,00183118327489119
2017;6;"BEMA";"SASO";NA
2018;6;"BEMA";"SASO";NA
2019;6;"BEMA";"SASO";NA
2020;6;"BEMA";"SASO";NA
2021;6;"BEMA";"SASO";NA
2015;7;"BEMA";"SASO";NA
2016;7;"BEMA";"SASO";-0,00183118327489119
2017;7;"BEMA";"SASO";NA
2018;7;"BEMA";"SASO";NA
2019;7;"BEMA";"SASO";-0,00657077604666905
2020;7;"BEMA";"SASO";0,0265381661530752
2021;7;"BEMA";"SASO";NA
2015;8;"BEMA";"SASO";NA
2016;8;"BEMA";"SASO";-0,00183118327489119
2017;8;"BEMA";"SASO";NA
2018;8;"BEMA";"SASO";NA
2019;8;"BEMA";"SASO";-0,00657077604666905
2020;8;"BEMA";"SASO";0,0265381661530752
2021;8;"BEMA";"SASO";NA
2015;9;"BEMA";"SASO";NA
2016;9;"BEMA";"SASO";-0,00183118327489119
2017;9;"BEMA";"SASO";NA
2018;9;"BEMA";"SASO";NA
2019;9;"BEMA";"SASO";NA
2020;9;"BEMA";"SASO";NA
2021;9;"BEMA";"SASO";NA
2015;1;"CETE";"SASO";0,0190740776910598
